company_name,stage,sector,focus_area,founder_personality_type,annual_revenue,monthly_burn,cash_reserves,team_size,product_maturity_score,market_share_percent,competitive_advantage_score,adaptability_score,investor_quality_score,advisor_network_strength,regulatory_risk_score,technology_risk_score,market_risk_score,exit_valuation
Comp_101,Seed,FinTech,Enhance Urban Lifestyle,visionary,138703286.31398797,2137834.224522917,135544512.44437236,73,6.611004586686483,10.594841794536837,6.3521596743951285,7.305178900960003,7.7440069218620025,5.765286037742679,7.723516294083061,6.638149212960801,3.4134466694303587,18721407.103462663
Comp_102,Series A,FinTech,Enhance Urban Lifestyle,executor,48036930.09666319,57655500.960448295,69677945.62340342,14,6.214723586433406,3.3665459083625433,8.738549850205343,6.269807537094313,5.269143562534706,7.038255186287719,1.941653584333587,5.836932902306797,5.78069528299082,1511118869.8261347
Comp_103,Seed,ClimateTech,General,visionary,167082832.1417689,24093885.921448313,59879075.66124474,22,5.336779325052417,2.830554554371866,7.579110789471121,7.409686845519543,6.600171674682972,7.697430158098667,7.89614416023234,7.875230742492174,2.15648031798683,70259346.27128796
Comp_104,Series A,SaaS,Mitigate Climate Change,visionary,20651525.414030936,7077325.187989314,9009167.80779965,20,8.895404129851107,6.816314567466457,8.297135003986886,8.575785706615777,8.558127515001468,4.353456224131862,1.2198152406243592,6.0974739442057775,5.453237766370475,253414018.07605088
Comp_105,Seed,ClimateTech,Mitigate Climate Change,visionary,89872258.08823635,80619874.43359815,475035026.5767432,43,4.700850144230341,10.909479232883744,9.310722761715109,7.217529195750775,8.37650923022067,7.444828552105079,6.882514410726484,4.338589842162092,2.609149856766138,126715186.17111717
Comp_106,Seed,ClimateTech,Mitigate Climate Change,executor,17914086.698239453,84919980.14695954,72225439.35835852,35,5.016253110188748,2.5500548010588906,5.494740585581213,7.317016820262154,5.53236854077145,8.369146738094507,3.309977003668174,2.5959105467198764,6.966440275986295,10720149640.482819
Comp_107,Seed,EdTech,Mitigate Climate Change,executor,354455356.85010576,3651723.5155952396,25020230.63091998,23,5.792830912346741,3.6117100071542625,8.819492627207058,7.155695652870219,8.634419693819119,8.299129143665928,3.0338188874213925,2.629897020902345,6.388944753531087,5796168454.893568
Comp_108,Series A,HealthTech,Live Healthy,visionary,6132082.798145606,8307668.935811221,15287544.241923047,59,4.419926092530763,4.703446273617424,8.062908239092728,7.61888497664816,6.577545463874606,5.75900869300413,2.2691167273145294,6.353978780682423,3.1941418356101097,4594720008.512816
Comp_109,Seed,SaaS,Mitigate Climate Change,technical,194220735.82506275,20566563.313125093,76243816.94993113,51,7.58721249754522,7.221739981561896,5.488098272582605,7.905065067223072,7.349274450591603,8.630292857051565,7.56098271834436,5.651325323085836,4.0248008304432314,139504959.038351
Comp_110,Series A,ClimateTech,General,visionary,400177004.13761115,7923539.152265122,5827969.405294877,67,7.970552673513934,8.624679406714929,8.364719724407301,7.988317089611781,7.2173731262227845,5.832281962733435,1.5814062632477919,5.140264838668655,3.3358471197699133,511774967.29419595
Comp_111,Series A,FinTech,General,executor,172834381.00295043,24462997.02857677,25973968.498010304,34,8.858684417548076,12.337650222552082,8.765462920880683,8.001747964980462,7.713063406724544,6.895875394593083,3.799979434739343,4.61954672252233,5.349708231563068,180868471.421372
Comp_112,Seed,ClimateTech,General,visionary,86824386.11759256,2041829.4401937178,6230121.4530211445,30,6.258104813538678,13.285682706675406,6.268385153573013,8.86280704836494,9.475184199927995,5.8737959369852915,2.910081645824757,2.5247061667162805,2.7228457291492454,2499718323.555304
Comp_113,Series A,FinTech,Enhance Urban Lifestyle,executor,108365995.44956663,2294357.3297058702,85962974.17934932,27,7.71365064233129,7.848840687791617,8.753243924562025,6.817633866396928,9.090747727416838,4.967611955293045,6.643417729731606,1.4675050695674563,6.6202992091269826,309252343.9425806
Comp_114,Series A,HealthTech,Mitigate Climate Change,visionary,2327526.756436018,6313066.34892341,162119720.83107403,54,7.307884101769081,2.0253028944051357,8.33679310802944,9.348410891144198,7.582771049874118,7.312243777189268,2.713530435545481,4.477076435346298,4.516843719002458,858935522.8072398
Comp_115,Seed,EdTech,Enhance Urban Lifestyle,visionary,41886345.97548149,397213.30686777394,87633993.04549345,39,7.69816318873858,12.671880684770738,8.316252428700567,9.239634249752065,7.875335057106101,4.309700687489938,2.3590237897029596,3.2298743033574158,7.098144951720012,1115193836.199692
Comp_116,Series A,HealthTech,Mitigate Climate Change,executor,57189737.91119817,9154289.431554768,91758173.25744669,69,7.442960171239227,10.958854821126382,8.36565866836715,7.517611417492002,6.272610772505957,4.727603371990949,7.121416382893238,2.616969900494203,2.835725956437357,307943757.9797221
Comp_117,Series A,ClimateTech,Mitigate Climate Change,visionary,2644801.6390651213,5968845.811531693,38534094.45296641,61,4.158677592687649,7.812049659155308,8.732979420426805,9.370929019411042,8.25440261852854,6.380794387149197,4.575708201313162,5.90623928041788,7.9831213842539785,6743242736.790705
Comp_118,Series A,FinTech,Mitigate Climate Change,visionary,18749164.60876306,21180938.43064531,11128365.445041206,13,4.132432320356026,13.809939161586044,5.161802140089449,7.263907662166599,5.437568063726758,6.8673751205738895,5.379985669535387,3.2899014463210072,7.759562739841912,2591506347.2172527
Comp_119,Series A,EdTech,Live Healthy,executor,150620396.08369124,4886405.954656216,65864426.80895738,68,6.838677073592306,7.399499380581615,8.719853421600718,8.99221587621163,6.607950139358013,8.529008840954909,2.39093096590153,1.1641512335369,1.4471872415023812,3879509681.2926364
Comp_120,Series A,SaaS,General,visionary,3967425.078593427,19919912.707855757,204292388.55380946,52,4.82003473569399,14.03031783793011,8.108480207704769,8.148347150332716,5.049349027129182,8.042040184062257,1.1834256189182302,2.0660428221027805,6.557120887950399,49891960.87004377
Comp_121,Series A,EdTech,Mitigate Climate Change,visionary,266093285.22930062,4371879.3424119335,37390075.9707775,60,4.358730096063126,13.663360023422007,7.524558016299725,8.754283756618147,6.4569198707031354,5.652435785041075,4.168529558435061,1.7115534770017984,2.530473865883047,2008034733.3539813
Comp_122,Series A,ClimateTech,General,visionary,382654900.2741035,6094374.221429547,16899835.79073216,45,7.684143027493696,8.584146972655532,7.23286380473075,9.191794299642106,5.6502054633672145,4.4943934479760355,6.1048100888325445,7.27897329623883,5.217732389652896,791919695.4682531
Comp_123,Seed,FinTech,Live Healthy,visionary,41364688.80584446,17766663.762480173,240516084.8153135,42,4.250031527967361,1.4752292471125612,6.406508493420368,8.005979017677596,5.95074405544495,5.059562178964262,6.1067613194925165,3.377253676920951,4.580937403222088,299317637.31212324
Comp_124,Seed,SaaS,General,executor,127812760.32323274,19460479.36375085,46752812.31044437,75,4.658170525692886,11.050761202148214,8.726951227288252,6.162336713931274,8.527884676154152,5.791279668196574,4.211717684305665,7.7687141127924715,3.8821465313763612,75940609.35688607
Comp_125,Seed,ClimateTech,Live Healthy,technical,27319547.94936723,14878291.405011244,355387913.53826076,38,7.571475944965881,12.519144789416826,9.290200991689336,6.689021177058607,6.694555278554074,4.269568207891785,7.167278016382169,3.70655527742967,6.691491353133069,505575321.2536418
Comp_126,Seed,EdTech,General,visionary,259630000.11677125,5311155.47150475,1280447.4421281668,56,4.726704493709988,1.539362597690059,5.524037919173079,7.491183092373722,8.127298513781536,7.89323070870236,3.2224695286323928,3.248113872816102,6.158584718980517,1132018760.8627036
Comp_127,Series A,SaaS,General,executor,10320292.512847735,11530741.111970369,44786120.81184093,77,5.8824784026008965,12.869434841430962,6.8002582853318465,8.70080468973195,6.186568723822143,8.496523459044028,2.832616099404251,3.4191682745932424,5.981910097469674,40991045889.2419
Comp_128,Series A,ClimateTech,Mitigate Climate Change,executor,119592566.89851366,13668876.104082458,10948322.67436543,55,6.293936803857303,7.8995003015367375,5.587175408723549,8.92373590467847,9.477792631005151,4.581327604321508,2.2529630680851658,2.7691853878906034,6.113056873660021,20367156228.31838
Comp_129,Seed,FinTech,Mitigate Climate Change,visionary,93700031.74514142,4225001.104708682,368420470.9184527,52,8.854408938493943,3.006651183898984,9.345496900802642,6.593232247825845,5.028018778018777,5.250915388760992,4.899218985339862,5.257809063488773,3.262306041737456,34979936.04310042
Comp_130,Series A,EdTech,Live Healthy,executor,161302999.53352264,169382242.3300224,38111309.2844977,20,6.337002438668169,5.566155919730373,8.216067914748502,6.678815278590134,7.99756374110763,6.402904432721107,6.698807411379653,5.357636072149714,5.95951093940596,7059574405.037149
Comp_131,Series A,FinTech,Live Healthy,executor,10338790.42004669,3898421.188385527,72901538.03244197,66,6.408013250046187,11.759811808306294,9.216204032811284,8.402028708714816,7.285552992078005,5.980589384638178,1.5667689507114635,2.6409791465194137,7.383265922612208,225674934.58287266
Comp_132,Series A,EdTech,Mitigate Climate Change,technical,412477899.6255886,10900322.615208235,111282151.01981059,41,5.168281211304079,4.77888606260088,8.005363365124131,7.1800516848844085,6.549822917283176,7.114397721824513,1.7053178500969275,1.584306914410857,1.8709971357678792,287456782.7377441
Comp_133,Series A,HealthTech,General,visionary,23344040.151158888,4478435.2023019055,137234705.26244393,70,5.764189188252336,3.847643858218756,7.531764313909897,7.384155220105703,6.511898109063857,5.13779846923649,3.22459874898032,3.217309018944331,1.8510197148236844,218128237.3464247
Comp_134,Seed,FinTech,Enhance Urban Lifestyle,executor,23084506.292117454,47527215.290134825,13903917.680355597,56,5.336318780390377,9.28851127067898,7.6823232240443655,7.172169921088196,9.39217745611534,8.634341385292661,2.933611669577542,4.918404010817534,3.2484259698609543,358833284.8825856
Comp_135,Seed,EdTech,Live Healthy,technical,11676530.512068959,2140988.435022163,69487132.1404064,15,4.2659597452321005,3.7324872984143056,8.292304272165563,7.660999146848176,8.825281167563626,8.189010905376236,4.777539643358003,7.169264572807391,3.6907956409414653,2235975812.9840527
Comp_136,Seed,EdTech,Mitigate Climate Change,technical,116043362.57829598,4374389.550026684,357439306.085607,12,5.403166416190382,11.386300980454436,5.045336741292145,7.323547871455261,7.091841075133058,5.931255206703954,1.9302891537394335,2.4007952468309153,3.055834447021847,51333653.43514416
Comp_137,Seed,HealthTech,Enhance Urban Lifestyle,executor,25432061.397786863,73759055.03967734,61973240.617339246,29,6.959649783329643,13.788573536815061,7.005976915911459,6.915149423736022,5.324544870046488,4.4481082645579475,2.509056923513298,1.681005475306164,6.924792791431959,4750005924.9580965
Comp_138,Series A,FinTech,Live Healthy,executor,168913604.7034036,1811569.3176862742,17000596.765588578,59,8.033872707791776,1.4930381221927793,8.92638667968464,8.823494290663241,9.35777598859027,4.4615735445728975,2.3957552502186963,7.562627292424288,6.442051194913395,28720914.253903694
Comp_139,Seed,SaaS,Enhance Urban Lifestyle,visionary,55430876.869137935,25922552.547583096,15468864.8525537,31,8.20818489780854,12.532530127670306,8.820818682589659,8.620114116413086,5.987269935829246,7.7765771464125475,5.0655523911523614,2.1785584433904615,2.887234738670802,119267825.12953067
Comp_140,Seed,EdTech,Live Healthy,visionary,60681858.806581885,2708427.64690703,89208149.43268853,55,5.667547119314031,2.931546141624038,5.105559552422501,6.93444155844319,5.606175239185407,6.781393178234899,6.876501059229525,7.09014185673671,4.468342843895009,151902173.60603517
Comp_141,Series A,ClimateTech,Enhance Urban Lifestyle,technical,1048066585.0136237,7129587.707105701,87557750.98421931,59,6.672865444985517,5.490787050605459,9.317983492266551,7.417145047140249,9.08420794413278,8.3155156788622,3.980172092578125,2.8238832078971354,2.913552149095121,600076771.8104564
Comp_142,Series A,SaaS,Enhance Urban Lifestyle,executor,3584533.529912767,5085700.252620933,314809582.66888565,26,8.71654913044538,4.664509461128393,8.74554211785308,6.935554293848459,7.3637623889471495,7.054719462911335,2.9007349003098666,5.768029138313585,7.947215541573727,350442071.1322529
Comp_143,Series A,SaaS,Mitigate Climate Change,visionary,53615397.2459407,45938631.98833231,141463894.3390873,14,6.409004452110444,10.915149132291717,6.192654310195482,7.985046747160435,9.069820144437294,4.985722215447251,6.23168447944426,7.123457212478658,6.170473248233417,2202122513.4104986
Comp_144,Seed,EdTech,Live Healthy,executor,36475805.826609425,8286525.283310184,22825734.91043351,18,4.524863416852935,8.367894293930329,7.244975383031761,9.495500207751025,9.056057860310094,4.398939182935428,4.079087986187936,5.474361112956929,1.8253224283708338,1492381123.4486992
Comp_145,Seed,EdTech,General,technical,88022105.93941605,3475704.4477085713,13859639.214539597,35,8.438421254653754,4.091896953558131,6.113012940192605,6.113107289521236,5.630812167969754,8.657864514685564,5.013380915599952,5.581188979559751,5.555436144111358,363444432.9347267
Comp_146,Series A,FinTech,Mitigate Climate Change,visionary,225417678.91376853,2000216.657386843,104830395.99887806,78,5.077579827412255,7.594232497439892,9.27004397442736,8.05778115365744,7.945208666734709,8.448670030987852,2.139628446237309,4.771646130152199,4.031239838198703,3500781697.83228
Comp_147,Series A,ClimateTech,Enhance Urban Lifestyle,visionary,97647642.82578503,3594027.6936610234,59622042.8700849,56,4.945705547436809,2.9034673323092566,9.10101623683119,8.519985845009078,6.494490570463595,7.304466761561507,1.1691329572269296,4.644887735735928,2.2174494439169705,68512710.77861057
Comp_148,Seed,ClimateTech,Mitigate Climate Change,visionary,203458121.2522337,86069525.28512794,99224470.71422364,60,7.6458547137258295,3.4485098150185047,8.600587606187975,9.46943115795513,7.243271044570074,7.681061383687123,6.973153037566206,7.060215660539416,5.285083508311768,844844261.3965372
Comp_149,Series A,EdTech,Enhance Urban Lifestyle,visionary,3992611.2987937513,2733018.1903105644,24044035.53883707,57,8.221933598173393,8.395573974030734,7.088297986849465,8.527822301857158,6.214565098074056,5.566994461019124,1.8278634903727609,6.9380131736600745,1.2990727774196138,51115162.063304484
